product_id,archetype,unit_price,annual_qty,annual_value,criticality,substitutability,avg_lead_time,lead_time_std,nb_suppliers,demand_variability,stockout_history,abc_class
SKU-2285,critical_cheap,29.79,1830,54515.7,5.0,2,91.1,23.2,1,0.353,4.0,C
SKU-1035,critical_cheap,36.02,1502,54102.04,5.0,2,88.2,16.3,1,0.387,0.0,C
SKU-2358,critical_cheap,42.19,1282,54087.58,5.0,1,87.8,15.5,1,0.254,8.0,C
SKU-0789,standard,221.35,243,53788.05,2.0,3,27.3,4.0,2,0.271,1.0,C
SKU-3389,critical_cheap,35.17,1527,53704.59,5.0,2,63.9,24.8,1,0.313,5.0,C
SKU-2195,critical_cheap,44.67,1199,53559.33,4.0,2,119.6,28.3,1,0.225,6.0,C
SKU-1366,critical_cheap,26.48760667903525,1660,43969.43,4.0,2,61.2,24.7,1,0.325,7.0,C
SKU-2678,critical_cheap,46.68,1145,53448.6,5.0,1,71.1,13.3,1,0.437,8.0,C
SKU-2204,critical_cheap,27.16,1942,52744.72,5.0,1,92.2,28.0,1,0.443,7.0,C
SKU-2995,critical_cheap,34.2,1540,52668.0,5.0,2,74.0,16.3,1,0.374,8.0,C
SKU-2444,consumable,24.72,2125,52530.0,2.0,4,5.6,1.1,5,0.614,0.0,C
SKU-3252,critical_cheap,31.82,1648,52439.36,4.0,2,117.2,11.7,1,0.482,8.0,C
SKU-0430,critical_cheap,34.04,1538,52353.52,5.0,1,108.3,26.5,1,0.46,7.0,C
SKU-0629,critical_cheap,40.06,1301,52118.06,4.0,1,64.4,26.2,1,0.426,3.0,C
SKU-2510,consumable,4.46,11550,51513.0,2.0,3,4.5,0.6,4,0.467,0.0,C
SKU-1376,consumable,2.71,18927,51292.17,2.0,3,7.6,2.0,4,0.713,0.0,C
SKU-0368,consumable,49.8,1028,51194.4,1.0,4,2.3,0.8,3,0.31,0.0,C
SKU-2172,critical_cheap,39.9,1274,50832.6,5.0,1,81.3,23.9,1,0.482,4.0,C
SKU-2137,critical_cheap,37.53,1353,50778.09,5.0,1,71.6,24.2,1,0.218,8.0,C
SKU-0371,critical_cheap,33.49,1516,50770.84,5.0,1,68.0,12.3,1,0.453,5.0,C
SKU-1416,consumable,11.06,4587,50732.22,2.0,4,8.9,1.7,3,0.357,0.0,C
SKU-0191,critical_cheap,25.73,1958,50379.34,4.0,2,79.2,21.2,1,0.284,4.0,C
SKU-3385,critical_cheap,32.94,1526,50266.44,4.0,2,111.7,29.5,1,0.461,5.0,C
SKU-1039,critical_cheap,28.09,1789,50253.01,4.0,2,63.0,27.1,1,0.397,8.0,C
SKU-3318,critical_cheap,32.69,1537,50244.53,5.0,1,87.6,18.7,1,0.408,3.0,C
SKU-2715,critical_cheap,38.34,1299,49803.66,5.0,2,101.3,25.1,1,0.297,8.0,C
SKU-1075,consumable,7.59,6538,49623.42,2.0,4,4.3,1.4,5,0.498,0.0,C
SKU-1836,standard,149.46,332,49620.72,2.0,3,18.9,2.2,3,0.163,0.0,C
SKU-2960,consumable,1.65,29822,49206.3,2.0,3,3.0,0.8,5,0.645,0.0,C
SKU-3291,critical_cheap,33.09,1480,48973.2,5.0,2,109.2,12.7,1,0.412,4.0,C
SKU-2538,critical_cheap,40.18,1218,48939.24,4.0,1,82.1,22.3,1,0.325,0.0,C
SKU-2733,critical_cheap,38.54,1267,48830.18,5.0,1,83.9,24.0,1,0.475,4.0,C
SKU-0110,critical_cheap,33.84,1440,48729.6,5.0,1,102.0,25.4,1,0.301,5.0,C
SKU-0883,critical_cheap,38.86,1252,48652.72,4.0,1,83.8,18.1,1,0.368,3.0,C
SKU-3223,critical_cheap,41.86,1159,48515.74,4.0,2,94.7,24.8,1,0.27,8.0,C
SKU-3392,consumable,2.74,17656,48377.44,1.0,3,9.7,1.6,3,0.794,0.0,C
SKU-0656,critical_cheap,24.66,1959,48308.94,4.0,2,72.0,18.3,1,0.262,8.0,C
SKU-2065,critical_cheap,34.96,1381,48279.76,4.0,1,78.8,25.2,1,0.45,0.0,C
SKU-3123,critical_cheap,48.31,981,47392.11,4.0,1,98.9,24.0,1,0.351,5.0,C
SKU-2771,critical_cheap,28.45,1649,46914.05,5.0,2,85.6,17.3,1,0.323,5.0,C
SKU-2603,standard,128.82,364,46890.48,3.0,2,24.6,6.7,1,0.325,0.0,C
SKU-2295,critical_cheap,43.11,1081,46601.91,5.0,1,92.1,16.7,1,0.431,6.0,C
SKU-1048,critical_cheap,25.52,1824,46548.48,5.0,2,105.6,27.1,1,0.492,8.0,C
SKU-2655,consumable,4.41,10521,46397.61,2.0,3,2.3,0.7,3,0.305,0.0,C
SKU-2280,critical_cheap,33.92,1362,46199.04,5.0,1,87.3,10.2,1,0.319,3.0,C
SKU-2395,consumable,5.32,8670,46124.4,2.0,5,6.7,1.8,4,0.507,0.0,C
SKU-1287,critical_cheap,27.96,1649,46106.04,5.0,2,93.9,19.0,1,0.293,3.0,C
SKU-1091,consumable,14.12,3263,46073.56,2.0,3,5.0,1.2,5,0.79,0.0,C
SKU-3286,critical_cheap,34.18,1336,45664.48,5.0,2,98.4,16.3,1,0.267,7.0,C
SKU-0124,critical_cheap,24.02,1889,45373.78,5.0,2,100.3,19.6,1,0.443,8.0,C
SKU-2155,critical_cheap,48.74,922,44938.28,5.0,1,75.4,21.6,1,0.302,3.0,C
SKU-3088,critical_cheap,25.55,1753,44789.15,4.0,2,117.0,24.2,1,0.328,3.0,C
SKU-1120,critical_cheap,32.9,1359,44711.1,5.0,2,89.7,22.2,1,0.282,4.0,C
SKU-3314,critical_cheap,37.09,1203,44619.27,4.0,1,70.7,18.4,1,0.327,3.0,C
SKU-1503,critical_cheap,42.41,1048,44445.68,5.0,2,60.2,15.1,1,0.348,7.0,C
SKU-2797,critical_cheap,44.09,1008,44442.72,5.0,2,103.5,22.7,1,0.414,4.0,C
SKU-2217,consumable,6.53,6760,44142.8,1.0,5,6.5,1.2,3,0.484,0.0,C
SKU-2819,critical_cheap,38.38,1144,43906.72,4.0,2,75.1,28.6,1,0.22,4.0,C
SKU-2901,critical_cheap,31.02,1415,43893.3,5.0,1,77.7,10.3,1,0.436,7.0,C
SKU-2612,critical_cheap,28.63,1523,43603.49,5.0,1,102.5,26.3,1,0.238,3.0,C
SKU-1697,critical_cheap,34.52,1261,43529.72,5.0,2,66.8,18.7,1,0.337,5.0,C
SKU-2382,consumable,12.48,3477,43392.96,2.0,4,9.4,1.3,4,0.504,0.0,C
SKU-2686,critical_cheap,26.48760667903525,1115,29533.68,5.0,1,84.7,20.1,1,0.444,3.0,C
SKU-1203,critical_cheap,35.89,1203,43175.67,5.0,2,84.1,26.6,1,0.246,3.0,C
SKU-1424,critical_cheap,25.34,1699,43052.66,4.0,1,93.2,11.5,1,0.286,5.0,C
SKU-1529,consumable,1.87,22941,42899.67,1.0,3,3.1,1.8,4,0.737,0.0,C
SKU-2275,consumable,26.71,1599,42709.29,1.0,4,3.1,1.6,4,0.439,0.0,C
SKU-3098,critical_cheap,47.93,888,42561.84,5.0,2,83.8,12.7,1,0.238,7.0,C
SKU-1248,critical_cheap,33.53,1268,42516.04,5.0,2,113.6,29.1,1,0.354,4.0,C
SKU-2522,critical_cheap,35.19,1206,42439.14,4.0,1,73.2,10.9,1,0.272,4.0,C
SKU-1253,critical_cheap,22.78,1855,42256.9,5.0,2,82.4,29.9,1,0.498,7.0,C
SKU-1814,critical_cheap,30.13,1390,41880.7,4.0,2,77.5,25.6,1,0.468,3.0,C
SKU-1789,critical_cheap,22.78,1835,41801.3,5.0,1,97.7,19.0,1,0.224,8.0,C
SKU-1247,critical_cheap,27.92,1488,41544.96,4.0,2,109.0,27.4,1,0.392,0.0,C
SKU-0263,critical_cheap,27.86,1490,41511.4,5.0,2,85.2,20.0,1,0.473,6.0,C
SKU-3099,critical_cheap,38.63,1069,41295.47,5.0,2,89.5,11.5,1,0.217,6.0,C
SKU-2529,critical_cheap,43.77,943,41275.11,4.0,1,90.5,26.8,1,0.46,3.0,C
SKU-0984,critical_cheap,33.11,1243,41155.73,5.0,2,74.4,12.0,1,0.278,4.0,C
SKU-0558,critical_cheap,26.85,1532,41134.2,4.0,1,95.6,17.6,1,0.351,4.0,C
SKU-2356,critical_cheap,46.58,879,40943.82,5.0,1,80.5,19.2,1,0.286,4.0,C
SKU-1822,critical_cheap,40.92,1000,40920.0,5.0,2,89.7,13.7,1,0.479,6.0,C
SKU-1622,critical_cheap,39.3,1037,40754.1,5.0,2,76.3,20.2,1,0.253,6.0,C
SKU-0336,critical_cheap,28.1,1448,40688.8,5.0,1,67.8,22.9,1,0.259,7.0,C
SKU-1753,critical_cheap,39.44,1029,40583.76,4.0,1,88.1,15.2,1,0.476,8.0,C
SKU-0515,critical_cheap,28.82,1404,40463.28,4.0,1,72.0,10.8,1,0.393,5.0,C
SKU-3488,critical_cheap,36.38,1112,40454.56,5.0,2,72.0,27.5,1,0.411,8.0,C
SKU-2082,critical_cheap,26.91,1489,40068.99,4.0,2,73.9,24.4,1,0.364,4.0,C
SKU-1484,critical_cheap,20.64,1933,39897.12,4.0,2,89.6,15.9,1,0.298,8.0,C
SKU-1279,critical_cheap,22.42,1767,39616.14,4.0,1,85.9,18.0,1,0.208,6.0,C
SKU-3264,critical_cheap,47.58,831,39538.98,5.0,1,96.0,22.9,1,0.273,3.0,C
SKU-0931,critical_cheap,21.16,1851,39167.16,5.0,1,104.7,11.0,1,0.266,6.0,C
SKU-1516,critical_cheap,25.73,1512,38903.76,4.0,2,83.4,17.6,1,0.279,4.0,C
SKU-0370,critical_cheap,23.36,1664,38871.04,4.0,2,107.4,22.3,1,0.213,5.0,C
SKU-2833,critical_cheap,46.92,828,38849.76,4.0,2,75.2,20.3,1,0.499,7.0,C
SKU-0813,critical_cheap,21.81,1776,38734.56,5.0,1,116.0,28.8,1,0.474,6.0,C
SKU-1985,critical_cheap,27.56,1400,38584.0,5.0,2,90.7,21.3,1,0.202,3.0,C
SKU-0423,critical_cheap,44.66,863,38541.58,5.0,1,102.1,17.4,1,0.205,5.0,C
SKU-0146,critical_cheap,22.82,1681,38360.42,5.0,2,103.8,21.4,1,0.33,7.0,C
SKU-1427,critical_cheap,32.15,1193,38354.95,5.0,5,89.5,15.8,1,0.326,4.0,C
SKU-2559,critical_cheap,34.27,1115,38211.05,4.0,1,111.9,25.6,1,0.337,7.0,C
SKU-1186,consumable,1.21,31399,37992.79,1.0,5,7.2,0.5,5,0.355,0.0,C
SKU-0851,critical_cheap,29.85,1277,38118.45,4.0,2,107.6,17.2,1,0.482,4.0,C
SKU-2298,critical_cheap,39.18,971,38043.78,5.0,2,89.5,26.1,1,0.203,3.0,C
SKU-1408,consumable,19.4,1958,37985.2,2.0,5,9.6,0.6,3,0.509,0.0,C
SKU-0165,critical_cheap,30.88,1229,37951.52,4.0,2,82.0,12.9,1,0.262,6.0,C
SKU-0101,critical_cheap,19.17,1978,37918.26,5.0,1,109.8,29.5,1,0.321,8.0,C
SKU-0996,critical_cheap,26.91,1406,37835.46,5.0,2,83.0,21.8,1,0.416,3.0,C
SKU-2633,critical_cheap,30.4,1242,37756.8,4.0,2,100.0,24.7,1,0.282,4.0,C
SKU-1744,critical_cheap,44.16,854,37712.64,5.0,1,63.1,24.9,1,0.252,6.0,C
SKU-1117,critical_cheap,32.55,1156,37627.8,4.0,1,89.7,12.6,1,0.487,5.0,C
SKU-0516,critical_cheap,39.44,953,37586.32,5.0,2,108.1,27.0,1,0.345,7.0,C
SKU-3008,critical_cheap,38.22,981,37493.82,5.0,2,105.5,11.3,1,0.325,6.0,C
SKU-2987,critical_cheap,43.85,855,37491.75,4.0,1,110.6,28.4,1,0.346,4.0,C
SKU-1303,critical_cheap,31.07,1206,37470.42,4.0,2,87.8,22.3,1,0.282,4.0,C
SKU-3179,consumable,4.26,8794,37462.44,2.0,5,5.5,1.4,5,0.465,0.0,C
SKU-0204,consumable,3.11,11860,36884.6,1.0,5,9.6,0.7,5,0.715,0.0,C
SKU-2595,critical_cheap,42.36,871,36895.56,5.0,2,104.0,24.8,1,0.496,6.0,C
SKU-3424,critical_cheap,22.07,1671,36878.97,5.0,1,111.3,22.4,1,0.383,6.0,C
SKU-3395,consumable,20.19,1825,36846.75,2.0,5,7.3,0.5,4,0.317,0.0,C
SKU-2626,consumable,12.96,2835,36741.6,2.0,4,8.6,1.8,4,0.773,0.0,C
SKU-1970,critical_cheap,36.23,1002,36302.46,4.0,1,80.2,22.8,1,0.36,8.0,C
SKU-1757,consumable,2.35,15410,36213.5,2.0,5,8.6,1.6,5,0.656,0.0,C
SKU-2225,critical_cheap,18.49,1956,36166.44,5.0,1,81.2,29.9,1,0.333,7.0,C
SKU-0284,critical_cheap,20.21,1783,36034.43,4.0,1,73.5,20.1,1,0.278,5.0,C
SKU-1034,critical_cheap,24.56,1467,36029.52,5.0,2,60.5,19.8,1,0.359,3.0,C
SKU-2545,critical_cheap,49.54,727,36015.58,4.0,1,89.5,15.5,1,0.3,8.0,C
SKU-3168,critical_cheap,33.63,1071,36017.73,4.0,1,80.4,15.0,1,0.407,5.0,C
SKU-3402,critical_cheap,46.06,772,35558.32,5.0,1,89.5,13.6,1,0.277,4.0,C
SKU-1948,critical_cheap,21.41,1657,35476.37,5.0,1,114.0,16.4,1,0.396,4.0,C
SKU-2342,critical_cheap,43.9,807,35427.3,4.0,1,68.1,12.9,1,0.427,3.0,C
SKU-2132,critical_cheap,30.38,1165,35392.7,5.0,2,109.1,15.0,1,0.48,7.0,C
SKU-2616,critical_cheap,48.5,728,35308.0,4.0,1,110.7,12.3,1,0.211,5.0,C
SKU-2044,critical_cheap,31.45,1117,35129.65,4.0,1,71.1,25.2,1,0.262,5.0,C
SKU-0548,standard,1039.4172661348805,291,302470.42,2.0,2,24.8,4.0,3,0.32,1.0,C
SKU-1073,critical_cheap,23.78,1474,35051.72,5.0,2,104.9,27.4,1,0.361,5.0,C
SKU-3337,consumable,1.93,18087,34907.91,1.0,3,6.8,0.9,4,0.665,0.0,C
SKU-2050,critical_cheap,21.83,1591,34731.53,5.0,2,86.2,11.3,1,0.483,4.0,C
SKU-1536,critical_cheap,26.21,1310,34335.1,5.0,2,75.3,11.4,1,0.423,7.0,C
SKU-3101,critical_cheap,22.36,1522,34031.92,4.0,2,120.0,26.0,1,0.329,8.0,C
SKU-0117,consumable,24.39,1390,33902.1,2.0,3,2.9,1.8,3,0.363,0.0,C
SKU-0404,consumable,3.59,9434,33868.06,1.0,3,8.7,1.3,4,0.305,0.0,C
SKU-2394,critical_cheap,22.93,1476,33844.68,5.0,2,77.4,28.4,1,0.473,7.0,C
SKU-0498,critical_cheap,23.0,1466,33718.0,4.0,2,108.3,27.0,1,0.365,7.0,C
SKU-1986,critical_cheap,28.28,1186,33540.08,4.0,1,89.5,27.4,1,0.393,5.0,C
SKU-0202,critical_cheap,34.46,972,33495.12,5.0,1,69.3,20.9,1,0.226,4.0,C
SKU-2412,critical_cheap,26.48760667903525,1535,40658.48,5.0,1,79.2,11.5,1,0.246,3.0,C
SKU-3165,critical_cheap,22.96,1445,33177.2,5.0,1,82.5,29.9,1,0.484,7.0,C
SKU-0605,critical_cheap,41.34,802,33154.68,5.0,1,80.2,21.4,1,0.458,7.0,C
SKU-2427,critical_cheap,43.78,757,33141.46,4.0,2,110.8,19.1,1,0.433,8.0,C
SKU-0038,critical_cheap,18.28,1811,33105.08,4.0,2,76.3,13.8,1,0.255,4.0,C
SKU-2250,critical_cheap,30.72,1075,33024.0,4.0,2,111.3,21.3,1,0.395,7.0,C
SKU-3471,critical_cheap,31.72,1040,32988.8,5.0,2,110.4,17.6,1,0.41,8.0,C
SKU-1655,critical_cheap,32.09,1015,32571.35,5.0,2,106.2,29.4,1,0.432,8.0,C
SKU-2081,critical_cheap,37.18,876,32569.68,4.0,2,81.6,17.8,1,0.438,0.0,C
SKU-1057,consumable,15.6,2082,32479.2,2.0,3,3.7,0.6,3,0.459,0.0,C
SKU-2361,critical_cheap,23.56,1367,32206.52,4.0,1,97.1,15.5,1,0.215,3.0,C
SKU-1463,critical_cheap,26.48760667903525,1343,35572.86,5.0,2,117.5,26.8,1,0.309,6.0,C
SKU-0129,critical_cheap,16.13,1986,32034.18,5.0,1,96.3,14.4,1,0.388,0.0,C
SKU-2760,critical_cheap,22.41,1427,31979.07,4.0,1,92.3,10.6,1,0.478,0.0,C
SKU-2600,critical_cheap,49.88,641,31973.08,4.0,2,72.6,10.8,1,0.462,8.0,C
SKU-0295,critical_cheap,17.2,1846,31751.2,4.0,2,102.2,14.3,1,0.31,8.0,C
SKU-1594,critical_cheap,22.3,1424,31755.2,4.0,1,72.0,10.4,1,0.369,7.0,C
SKU-1951,critical_cheap,17.12,1854,31740.48,4.0,1,110.8,18.1,1,0.435,4.0,C
SKU-2761,critical_cheap,23.63,1342,31711.46,4.0,1,109.8,25.2,1,0.301,3.0,C
SKU-0651,critical_cheap,37.72,838,31609.36,5.0,2,111.3,23.6,1,0.256,3.0,C
SKU-2456,critical_cheap,24.6,1282,31537.2,5.0,1,89.5,25.2,1,0.31,4.0,C
SKU-1887,critical_cheap,37.27,840,31306.8,4.0,1,117.9,29.2,1,0.268,4.0,C
SKU-0169,critical_cheap,19.26,1623,31258.98,4.0,2,92.8,28.5,1,0.461,4.0,C
SKU-1412,critical_cheap,20.59,1513,31152.67,4.0,2,108.0,22.5,1,0.34,4.0,C
SKU-0918,consumable,11.84,2620,31020.8,2.0,4,4.7,0.5,3,0.772,0.0,C
SKU-0884,critical_cheap,18.3,1688,30890.4,5.0,1,110.1,13.3,1,0.456,3.0,C
SKU-3175,critical_cheap,24.85,1241,30838.85,4.0,1,99.9,28.7,1,0.206,6.0,C
SKU-1179,consumable,15.48,1987,30758.76,1.0,4,25.0,0.7,5,0.449,0.0,C
SKU-2402,critical_cheap,17.22,1780,30651.6,5.0,1,91.5,27.3,1,0.279,7.0,C
SKU-2777,critical_cheap,15.94,1918,30572.92,5.0,1,115.8,21.5,1,0.273,5.0,C
SKU-0705,critical_cheap,44.15,681,30066.15,4.0,2,107.0,29.3,1,0.238,3.0,C
SKU-1266,critical_cheap,18.4,1625,29900.0,5.0,2,96.0,17.0,1,0.333,3.0,C
SKU-0857,critical_cheap,29.57,1010,29865.7,4.0,2,89.5,10.1,1,0.329,3.0,C
SKU-0845,critical_cheap,25.3,1180,29854.0,4.0,2,116.2,17.6,1,0.373,6.0,C
SKU-0604,critical_cheap,27.33,1091,29817.03,4.0,1,112.7,26.3,1,0.487,7.0,C
SKU-0223,critical_cheap,45.41,655,29743.55,4.0,1,97.1,23.6,1,0.4,7.0,C
SKU-2765,critical_cheap,19.48,1522,29648.56,4.0,1,75.6,18.3,1,0.404,8.0,C
SKU-2662,consumable,24.53,1202,29485.06,2.0,5,2.2,1.7,4,0.371,0.0,C
SKU-2801,consumable,7.21,4060,29272.6,2.0,4,4.2,1.7,3,0.34,0.0,C
SKU-1694,critical_cheap,20.96,1395,29239.2,4.0,1,76.5,24.0,1,0.246,4.0,C
SKU-1470,consumable,8.14,3589,29214.46,1.0,5,7.4,1.9,3,0.436,0.0,C
SKU-0041,critical_cheap,20.48,1426,29204.48,4.0,2,94.9,12.1,1,0.462,5.0,C
SKU-1403,critical_cheap,27.11,1072,29061.92,5.0,2,109.4,19.6,1,0.402,5.0,C
SKU-1542,critical_cheap,30.19,954,28801.26,5.0,1,89.7,28.7,1,0.2,6.0,C
SKU-3128,critical_cheap,20.48,1405,28774.4,4.0,2,84.0,13.4,1,0.258,4.0,C
SKU-2239,critical_cheap,15.38,1861,28622.18,5.0,2,100.7,25.6,1,0.35,3.0,C
SKU-0563,critical_cheap,30.46,924,28145.04,4.0,2,60.7,21.0,1,0.492,7.0,C
SKU-2828,critical_cheap,29.92,940,28124.8,5.0,1,65.1,21.7,1,0.446,5.0,C
SKU-1068,critical_cheap,20.45,1374,28098.3,5.0,2,81.3,28.1,1,0.47,6.0,C
SKU-2168,critical_cheap,33.71,829,27945.59,4.0,1,69.1,25.8,1,0.219,7.0,C
SKU-1827,critical_cheap,32.46,860,27915.6,4.0,1,96.9,18.5,1,0.238,3.0,C
SKU-2202,critical_cheap,22.45,1239,27815.55,4.0,1,83.4,26.1,1,0.494,6.0,C
SKU-1721,critical_cheap,22.83,1216,27761.28,5.0,2,83.7,11.4,1,0.304,3.0,C
SKU-1050,critical_cheap,17.78,1546,27487.88,4.0,2,108.9,19.2,1,0.276,7.0,C
SKU-0591,critical_cheap,16.25,1685,27381.25,4.0,1,69.0,19.4,1,0.351,5.0,C
SKU-1645,critical_cheap,41.4,659,27282.6,4.0,2,97.8,20.1,1,0.358,7.0,C
SKU-1265,critical_cheap,14.75,1840,27140.0,5.0,1,67.1,27.0,1,0.488,6.0,C
SKU-2645,critical_cheap,37.25,723,26931.75,5.0,1,62.2,27.9,1,0.469,7.0,C
SKU-0355,critical_cheap,19.4,1387,26907.8,5.0,1,117.5,13.8,1,0.415,5.0,C
SKU-1311,critical_cheap,26.82,1003,26900.46,5.0,2,110.8,20.4,1,0.381,7.0,C
SKU-0587,critical_cheap,16.84,1595,26859.8,4.0,2,84.2,21.8,1,0.227,7.0,C
SKU-2418,critical_cheap,24.54,1089,26724.06,4.0,2,100.9,23.6,1,0.454,5.0,C
SKU-1999,critical_cheap,40.55,658,26681.9,5.0,1,110.1,18.8,1,0.201,7.0,C
SKU-1162,critical_cheap,30.61,856,26202.16,4.0,1,89.3,28.8,1,0.268,7.0,C
SKU-2871,consumable,4.58,5720,26197.6,2.0,3,7.2,1.6,4,0.722,0.0,C
SKU-3181,critical_cheap,26.16,1000,26160.0,5.0,2,62.7,21.1,1,0.45,5.0,C
SKU-0372,critical_cheap,23.29,1123,26154.67,5.0,2,64.8,23.4,1,0.407,4.0,C
SKU-3254,critical_cheap,17.54,1472,25818.88,5.0,1,85.2,11.3,1,0.286,8.0,C
SKU-2339,critical_cheap,14.99,1722,25812.78,4.0,1,65.8,17.8,1,0.205,7.0,C
SKU-0641,critical_cheap,29.41,875,25733.75,5.0,2,117.6,17.7,1,0.302,8.0,C
SKU-3440,consumable,1.95,13188,25716.6,2.0,3,3.0,0.6,4,0.445,0.0,C
SKU-1599,critical_cheap,26.48760667903525,1741,46114.92,5.0,2,103.5,21.5,1,0.233,8.0,C
SKU-1292,critical_cheap,23.2,1095,25404.0,5.0,1,93.9,29.0,1,0.438,4.0,C
SKU-0334,critical_cheap,45.81,554,25378.74,5.0,2,92.7,23.7,1,0.257,7.0,C
SKU-0847,critical_cheap,27.19,927,25205.13,4.0,2,91.7,20.8,1,0.338,3.0,C
SKU-2479,critical_cheap,12.87,1955,25160.85,4.0,1,94.8,24.7,1,0.219,6.0,C
SKU-2366,critical_cheap,16.19,1543,24981.17,4.0,2,64.1,25.8,1,0.421,4.0,C
SKU-3302,consumable,2.52,9868,24867.36,1.0,5,9.0,0.7,4,0.51,0.0,C
SKU-0665,critical_cheap,26.68,929,24785.72,5.0,1,90.2,26.0,1,0.332,8.0,C
SKU-1750,critical_cheap,33.78,729,24625.62,5.0,2,89.3,12.7,1,0.481,6.0,C
SKU-2063,consumable,2.94,8377,24628.38,2.0,4,6.0,2.0,4,0.585,0.0,C
SKU-0947,critical_cheap,41.92,579,24271.68,5.0,1,119.2,13.6,1,0.43,5.0,C
SKU-1998,critical_cheap,27.52,880,24217.6,5.0,1,107.6,18.6,1,0.499,7.0,C
SKU-0961,critical_cheap,21.49,1123,24133.27,4.0,2,89.5,23.9,1,0.202,8.0,C
SKU-2727,critical_cheap,32.34,746,24125.64,4.0,1,74.9,16.0,1,0.413,8.0,C
SKU-2242,critical_cheap,18.53,1294,23977.82,5.0,2,76.0,15.4,1,0.467,7.0,C
SKU-2555,critical_cheap,28.17,848,23888.16,5.0,2,88.0,27.3,1,0.228,7.0,C
SKU-3059,critical_cheap,14.99,1585,23759.15,5.0,1,63.1,23.9,1,0.367,8.0,C
SKU-2843,consumable,3.01,7823,23547.23,2.0,3,5.2,1.2,5,0.479,0.0,C
SKU-0461,critical_cheap,13.48,1748,23563.04,4.0,1,80.2,20.4,1,0.494,3.0,C
SKU-1465,consumable,1.24,19032,23599.68,1.0,4,4.5,1.3,5,0.758,0.0,C
SKU-2414,critical_cheap,17.58,1320,23205.6,4.0,2,90.7,14.8,1,0.48,3.0,C
SKU-2360,critical_cheap,11.77,1962,23092.74,4.0,2,77.8,14.8,1,0.391,7.0,C
SKU-2940,critical_cheap,15.73,1466,23060.18,5.0,2,109.2,28.1,1,0.23,5.0,C
SKU-0348,critical_cheap,40.18,573,23023.14,4.0,1,65.3,16.8,1,0.494,0.0,C
SKU-2744,critical_cheap,17.99,1277,22973.23,5.0,1,74.0,29.3,1,0.395,3.0,C
SKU-1518,consumable,7.43,3066,22780.38,2.0,5,4.8,0.7,4,0.664,0.0,C
SKU-1301,critical_cheap,15.64,1453,22724.92,5.0,2,108.1,25.8,1,0.428,8.0,C
SKU-2552,critical_cheap,36.79,614,22589.06,4.0,2,99.4,14.9,1,0.416,8.0,C
SKU-3272,critical_cheap,22.39,1007,22546.73,5.0,2,80.5,12.5,1,0.352,5.0,C
SKU-2607,critical_cheap,49.57,452,22405.64,5.0,1,88.6,23.0,1,0.298,4.0,C
SKU-3067,critical_cheap,39.51,566,22362.66,4.0,1,90.1,22.5,1,0.241,5.0,C
SKU-1549,critical_cheap,16.2,1380,22356.0,4.0,2,68.8,29.1,1,0.223,5.0,C
SKU-1902,critical_cheap,24.76,894,22135.44,4.0,2,88.3,27.1,1,0.394,8.0,C
SKU-0357,critical_cheap,28.31,781,22110.11,4.0,1,104.8,12.9,1,0.463,3.0,C
SKU-1941,critical_cheap,40.7,543,22100.1,4.0,2,111.5,17.5,1,0.205,0.0,C
SKU-0200,consumable,1.7,12962,22035.4,1.0,5,3.6,0.9,5,0.739,0.0,C
SKU-1796,critical_cheap,11.5,1909,21953.5,4.0,2,85.6,17.3,1,0.441,7.0,C
SKU-0810,critical_cheap,25.44,862,21929.28,5.0,2,111.7,22.3,1,0.204,8.0,C
SKU-2838,critical_cheap,42.86,509,21815.74,4.0,2,87.5,22.9,1,0.429,6.0,C
SKU-1994,critical_cheap,19.78,1103,21817.34,5.0,2,79.4,28.5,1,0.337,6.0,C
SKU-1810,critical_cheap,32.63,668,21796.84,5.0,2,60.4,13.6,1,0.299,4.0,C
SKU-2220,critical_cheap,20.97,1036,21724.92,4.0,1,89.5,24.4,1,0.365,7.0,C
SKU-0182,critical_cheap,16.25,1332,21645.0,4.0,2,112.2,20.6,1,0.34,7.0,C
SKU-1577,critical_cheap,17.87,1205,21533.35,4.0,1,74.6,29.0,1,0.307,8.0,C
SKU-3158,critical_cheap,28.93,740,21408.2,4.0,2,100.7,28.0,1,0.241,3.0,C
SKU-1930,critical_cheap,49.07,430,21100.1,5.0,1,61.0,16.4,1,0.259,7.0,C
SKU-0435,critical_cheap,14.42,1456,20995.52,4.0,5,94.9,29.0,1,0.216,8.0,C
SKU-0059,critical_cheap,40.14,522,20953.08,5.0,2,109.5,12.9,1,0.45,8.0,C
SKU-0133,critical_cheap,11.54,1814,20933.56,4.0,1,64.3,21.5,1,0.37,3.0,C
SKU-3410,critical_cheap,27.41,763,20913.83,5.0,1,60.3,15.6,1,0.382,5.0,C
SKU-2605,critical_cheap,45.8,456,20884.8,5.0,2,69.7,21.5,1,0.473,6.0,C
SKU-0975,critical_cheap,38.38,544,20878.72,4.0,1,107.5,29.6,1,0.436,5.0,C
SKU-1647,critical_cheap,14.34,1454,20850.36,4.0,1,62.4,22.3,1,0.442,6.0,C
SKU-0033,critical_cheap,11.4,1819,20736.6,4.0,5,89.5,16.9,1,0.45,6.0,C
SKU-0149,critical_cheap,14.45,1426,20605.7,5.0,1,89.5,25.6,1,0.369,8.0,C
